ABCA6	2500
ABCA8	880
ABCA9	0
ABCB1	252
ABCC11	0
ABCC12	0
ABCC9	1932
ABCD2	34728
ABCE1	0
ABI3	178438
ABI3BP	444
ACAP1	718470
ACO2	0
ACOT1	0
ACOT2	0
ACSL4	244
ACTA2	578
ACTR2	0
ACVRL1	4578
ADAM12	62595
ADAM33	0
ADAM6	44002
ADAMTS12	16332
ADAMTS14	24183
ADAMTS16	28039
ADAMTS2	47616
ADAMTS6	7995
ADAMTS7	3944
ADAP2	70400
ADCK5	64
ADCY4	4008
ADH1A	1672
ADH1B	1921
ADIPOQ	720
AEBP1	70064
AFAP1L1	1581
AFF4	0
AIF1	754602
AIM2	355152
AKAP12	21199
AKNA	633752
AKR1C1	0
AKR1C2	0
AKR7A3	0
AKR7L	0
ALG3	0
AMDHD2	0
AMICA1	729500
ANAPC11	0
ANAPC2	0
ANGPTL2	65398
ANK2	38
ANLN	51695
ANTXR1	26910
ANXA1	2
ANXA2	0
ANXA2P1	0
ANXA2P2	0
ANXA8	60
ANXA8L2	0
AOAH	744837
AOC3	7100
AP1S2	0
APBA3	0
APBB1IP	620917
APLNR	2668
APOBEC3G	0
APPBP2	0
APRT	4
AQP1	2037
AQP7	936
ARF1	0
ARFRP1	0
ARHGAP11A	53976
ARHGAP15	529120
ARHGAP20	544
ARHGAP25	708320
ARHGAP30	668781
ARHGAP31	0
ARHGAP42	0
ARHGAP6	0
ARHGAP9	983692
ARHGEF15	10746
ARMC6	0
ARSG	0
ARSI	16680
ASAM	0
ASB2	89232
ASF1B	8664
ASPM	59774
ASPN	48846
ATAD2	0
ATM	0
ATP5C1	0
ATP5D	2
ATP5H	0
AURKA	56979
AURKB	52969
AVPR1A	0
AVPR2	0
AXIN1	20
AXL	35714
B3GALT5	0
B3GNT5	0
BAG4	0
BCAT1	0
BCL11B	176638
BCL2A1	0
BCL6B	9996
BECN1	0
BGN	65760
BHLHE22	836
BICC1	16254
BIN2	816449
BIRC3	0
BIRC5	55302
BLK	150826
BLM	23144
BMP1	49267
BMX	316
BNC2	60480
BPTF	0
BRCA2	0
BTBD8	0
BTK	987066
BTLA	766416
BUB1	40446
BUB1B	58515
C10orf128	0
C10orf41	0
C10orf54	53280
C10orf72	8181
C11orf30	0
C12orf48	53984
C12orf59	0
C14orf180	840
C14orf37	71400
C15orf23	6339
C15orf42	37870
C16orf42	119
C16orf54	701200
C16orf59	0
C16orf61	177
C17orf53	0
C17orf60	3578
C17orf87	198842
C19orf20	2
C19orf24	0
C19orf29	0
C19orf6	0
C1QA	245525
C1QB	112446
C1QC	132286
C1QTNF1	0
C1QTNF3	25480
C1QTNF6	33540
C1R	0
C1S	0
C1orf150	12
C1orf162	73863
C1orf170	0
C1orf226	0
C1orf35	0
C1orf38	478762
C20orf160	560
C21orf70	0
C21orf88	0
C2orf40	0
C2orf88	0
C2orf89	137510
C3AR1	45756
C3orf54	0
C4A	0
C5orf20	625226
C5orf23	0
C5orf44	0
C6	903
C7	3120
C7orf27	0
C7orf50	0
C7orf58	0
C7orf59	0
C8orf30A	0
C8orf76	0
C8orf80	72247
C9orf100	0
C9orf109	0
C9orf110	0
C9orf125	0
C9orf167	0
CALCRL	3360
CALD1	736
CAMK1D	0
CARD11	833272
CARD16	0
CASC3	0
CASC5	21800
CASP1	0
CASQ2	0
CAV1	4278
CCDC124	0
CCDC137	0
CCDC152	0
CCDC56	0
CCDC80	50502
CCDC88B	94408
CCL14	37
CCL19	225986
CCL2	0
CCL5	783109
CCL8	0
CCNA2	32250
CCNB1	57792
CCNB2	52020
CCND2	0
CCNE2	2787
CCR1	20412
CCR2	584325
CCR4	428544
CCR5	738234
CCR7	550962
CCRL1	0
CD163	226
CD19	42172
CD1C	3526
CD2	718028
CD209	0
CD226	570596
CD244	366730
CD247	717435
CD248	1176
CD27	766360
CD28	10532
CD300A	0
CD300LF	247446
CD300LG	1848
CD33	252640
CD34	11575
CD37	954100
CD38	438368
CD3D	718980
CD3E	713777
CD3G	700524
CD4	1049886
CD40LG	763680
CD48	700150
CD5	673992
CD52	724592
CD53	1124024
CD6	656128
CD68	31600
CD69	172757
CD7	641886
CD74	171444
CD79A	426895
CD79B	129020
CD84	85950
CD86	439340
CD8A	620844
CD8B	631872
CD93	19656
CD96	741609
CDC123	0
CDC20	38332
CDC25A	8829
CDC42EP5	0
CDC45	56224
CDC6	0
CDC73	0
CDCA3	48526
CDCA5	57648
CDCA8	60210
CDH11	66969
CDH5	15742
CDH6	1896
CDK1	46800
CDK12	0
CDKN3	8511
CELF2	44170
CEMP1	0
CENPA	58794
CENPE	54486
CENPF	59045
CENPI	59660
CENPK	11080
CENPL	2115
CENPN	9120
CENPO	5836
CEP55	36790
CEP57	0
CFH	2257
CHERP	0
CHKB-CPT1B	0
CHMP1A	0
CHMP7	0
CHORDC1	0
CHRD	0
CHRDL1	3961
CHST2	0
CHSY3	61820
CIDEA	720
CIDEC	784
CIITA	181320
CIRH1A	12
CKAP2L	48783
CLDN19	46
CLDN5	7330
CLEC10A	126486
CLEC11A	10880
CLEC14A	16050
CLEC1A	0
CLEC4A	487266
CLIC2	31028
CLSPN	53550
CMPK2	247
CMTM3	52785
CNN1	140
CNOT7	0
CNRIP1	67850
COL10A1	45600
COL11A1	2816
COL12A1	18277
COL14A1	3050
COL15A1	13552
COL16A1	2751
COL17A1	0
COL18A1	3e3
COL1A1	88140
COL1A2	62480
COL3A1	65380
COL4A1	0
COL4A2	0
COL4A3	0
COL4A4	0
COL5A1	83072
COL5A2	71568
COL5A3	9980
COL6A1	52360
COL6A2	77070
COL6A3	73718
COL8A1	16620
COL8A2	33644
COMMD5	66
COPE	0
COPZ2	35295
CORO1A	870480
CORO2B	1450
COX4I1	0
COX4I2	174
CPA3	7
CPNE8	14
CPSF1	90
CPT1B	0
CPVL	86184
CRELD2	0
CRISPLD2	23292
CRTAM	728488
CSDA	0
CSDAP1	0
CSF1R	178092
CSF2RB	851256
CSNK2A1	0
CSNK2A1P	0
CST7	424142
CTAGE4	0
CTAGE9	0
CTHRC1	13475
CTLA4	355472
CTSK	65040
CTSS	368550
CTSW	672525
CTU2	4
CXCL10	23608
CXCL11	70490
CXCL9	325323
CXCR3	696342
CXCR5	216848
CXCR6	715176
CXorf21	459584
CXorf36	18352
CXorf40A	0
CXorf40B	0
CYBB	626839
CYGB	9542
CYHR1	70
CYP21A2	0
CYS1	50295
CYTH4	797912
CYTIP	525688
CYYR1	1527
DACT1	62706
DACT3	31680
DARC	12770
DCAF13	0
DCI	0
DCN	90328
DDI2	0
DDX12	0
DDX3Y	0
DDX49	0
DDX54	0
DDX58	0
DEPDC1	56880
DEPDC1B	51624
DERL1	0
DHRS4	0
DHRS4L2	0
DHX37	0
DHX40	0
DHX58	0
DIAPH3	33709
DLGAP5	44517
DLL4	1212
DMXL1	0
DNASE1L3	174
DOCK11	0
DOCK2	938910
DOK2	695669
DOK3	0
DPP8	0
DPYSL3	66660
DRAP1	0
DSC3	63
DSE	0
DSG3	51
DTL	37200
DTX3L	0
DUOX2	0
DUOXA1	0
DUSP1	0
DZIP1	0
E2F1	15966
E2F2	15120
E2F7	0
E2F8	50692
E4F1	160
EBF1	28918
EBF3	7330
EBI3	182484
ECE2	0
ECM2	72454
ECSCR	10431
ECT2	2664
EDN3	0
EDNRA	2501
EEF1A1	0
EEF1A1P9	0
EFEMP2	24816
EGR1	0
EIF5A	0
EIF5AL1	0
ELK3	890
ELMO1	0
ELN	0
ELP2	0
ELTD1	10600
EMB	0
EMCN	9036
EMILIN1	9300
EMILIN2	7058
EMP3	0
EMR2	1340
EMX2	2417
EMX2OS	0
ENG	0
EOMES	606564
EPN1	0
EPR1	40336
EPSTI1	4544
ERBB2	0
ERBB2IP	0
ERCC6L	52110
ERG	12225
ESAM	9214
ESCO2	0
ESPL1	50380
ETS1	6188
ETV7	51
EVI2A	18747
EVI2B	846864
EXO1	44061
EXOC3L2	0
EXOSC4	31
EZH2	0
F13A1	2399
FABP4	1248
FAM108A1	0
FAM10A4	0
FAM115C	0
FAM124B	0
FAM133B	0
FAM173A	0
FAM195A	0
FAM20A	0
FAM26E	66564
FAM35A	0
FAM35B	0
FAM35B2	0
FAM64A	28760
FAM65B	10349
FAM71D	0
FAM72B	48868
FAM72D	0
FAM76B	0
FAM78A	735671
FAM83D	49734
FAM91A1	0
FAM96B	0
FANCA	15005
FANCB	0
FANCD2	14755
FANCI	7686
FAP	67347
FARSA	4
FASLG	688464
FAT2	63
FAT3	2402
FAT4	14872
FBL	1
FBLN2	1183
FBN1	72494
FBXL15	0
FCER1A	0
FCER1G	48084
FCER2	19866
FCGR1A	46
FCGR1B	46
FCGR1C	1767
FCGR2B	0
FCGR2C	0
FCGR3A	46
FCN1	85140
FCRL3	601928
FCRL5	163605
FCRL6	196592
FCRLA	284658
FDX1L	0
FERMT3	943600
FEZ1	7971
FGD2	846580
FGF14	0
FGL2	629234
FGR	738916
FHL5	2016
FIBIN	17052
FIGF	0
FILIP1	0
FILIP1L	29898
FIS1	0
FLI1	424890
FLNC	1207
FLRT2	2598
FLT4	2346
FMNL1	854108
FMNL2	0
FN1	7764
FNDC1	2191
FOS	0
FOSB	0
FOXM1	48945
FOXO1	0
FOXO3	0
FOXO3B	0
FOXP3	175968
FPR3	12610
FREM1	1064
FSTL1	81896
FTH1	0
FTHL3	0
FXYD1	13
FYB	907599
GAB3	722904
GABRP	3
GADD45GIP1	6
GALNT6	0
GAS1	4044
GAS7	7128
GBA	0
GBAP1	0
GBP1	15564
GBP4	452763
GBP5	610224
GDF10	580
GFER	0
GFI1	701955
GFPT2	0
GGT1	0
GGT3P	0
GGTA1	0
GGTLC2	0
GIMAP1	88528
GIMAP4	696660
GIMAP5	706432
GIMAP6	74408
GIMAP7	440096
GIMAP8	91200
GINS1	2926
GJA4	3050
GJB2	0
GK	0
GK3P	0
GLI2	2456
GLIPR1	17
GLIS2	6969
GLIS3	23508
GLT8D2	66654
GLUD1	0
GLUD2	0
GMFG	680316
GNG11	44307
GNG2	7154
GNGT2	348218
GNLY	158028
GOLGA6L10	0
GOLGA6L5	0
GOLGA6L9	0
GPC6	10876
GPD1	812
GPIHBP1	182
GPR1	32929
GPR114	195930
GPR116	10422
GPR124	73926
GPR171	665500
GPR172A	0
GPR174	691263
GPR18	437268
GPR183	69405
GPR4	0
GPR55	213384
GPR65	323832
GPS1	0
GPSM3	10616
GPX8	30852
GRAP	186
GRAP2	657657
GRASP	268
GSDMD	0
GSG2	53423
GTF2IRD2	0
GTF2IRD2P1	0
GTSE1	25515
GVIN1	745178
GXYLT2	50336
GZMA	709776
GZMB	622976
GZMH	189098
GZMK	587275
GZMM	584052
H2AFZ	3065
HAAO	0
HAND2	0
HAVCR2	205902
HBA2	0
HBB	0
HCK	261423
HCLS1	1033116
HCST	825265
HDC	11
HDGFRP2	0
HEG1	48368
HELLS	0
HELZ	0
HERC5	0
HERC6	0
HEYL	400
HGF	0
HGS	0
HIC1	0
HIGD1B	0
HIST1H2AE	0
HIST1H2BG	0
HJURP	49920
HK3	0
HLA-A	66
HLA-B	70
HLA-C	0
HLA-DMA	19924
HLA-DMB	782586
HLA-DOA	195622
HLA-DOB	235116
HLA-DPA1	209895
HLA-DPB1	406638
HLA-DQA1	0
HLA-DQB1	0
HLA-DRA	608760
HLA-DRB1	0
HLA-E	57396
HLA-F	2220
HLA-H	24
HLX	0
HMCN1	34632
HMHA1	9625
HMMR	55407
HNRNPA1	0
