ABCA1	224136
ABCA13	0
ABCA8	225324
ABCB1	0
ABCC11	0
ABCC6	11986
ABCC9	410580
ABCD1	30762
ABCD2	129368
ABHD11	93160
ABHD14A	16623
ABHD15	348092
ABHD5	64056
ABHD6	328032
ABI1	0
ABI2	307680
ABLIM3	389576
ACAA2	513250
ACACB	285124
ACAD9	0
ACADL	223927
ACADS	50481
ACAT1	533884
ACBD7	0
ACER3	203500
ACO1	512975
ACO2	50481
ACOT1	246072
ACOT13	18251
ACOT2	203450
ACOT4	27076
ACOT9	37272
ACOX1	218515
ACOX2	47034
ACOX3	0
ACPL2	14697
ACSL1	244284
ACSL3	99100
ACSM1	0
ACSM3	113718
ACSM5	451528
ACSS2	121776
ACSS3	0
ACTL6A	59610
ACTR1A	161152
ACTR3B	58425
ACVR1B	17151
ACVR1C	158240
ACVRL1	181728
ADA	113928
ADAM10	0
ADAM28	0
ADAMTSL3	0
ADAMTSL4	158248
ADAT2	0
ADC	0
ADCY4	24324
ADCY5	11464
ADCY6	31416
ADD1	117888
ADH1A	260039
ADH1B	347888
ADH5	117468
ADHFE1	26440
ADIPOQ	305475
ADIPOR2	158568
ADM	159910
ADM2	130361
ADPRH	0
ADRA1B	118398
ADRA2A	238392
ADRB1	284620
ADRB2	369054
ADRBK2	78844
ADSS	14697
AFAP1L1	492672
AFF3	8019
AFG3L1	0
AFTPH	97350
AGBL2	159672
AGPAT2	197010
AGPAT5	29652
AGR2	10240
AGR3	219
AGTR1	152152
AGXT2L2	0
AHCY	0
AHDC1	17823
AIDA	245688
AIFM2	389709
AK1	0
AK3	238872
AKAP12	327664
AKAP5	73892
AKAP8	0
AKR1C1	348619
AKR1C2	223751
AKR1C3	369216
AKR7A3	15995
AKR7L	36594
AKT2	67916
ALCAM	76748
ALDH18A1	139573
ALDH1A1	0
ALDH1L1	369072
ALDH2	430941
ALDH3A2	142100
ALDH4A1	65860
ALDH7A1	13477
ALDOC	12813
ALOX12P2	232284
ALPK1	98225
ALS2CR4	0
AMIGO2	54843
ANGPT1	389576
ANGPTL1	75500
ANGPTL2	451616
ANGPTL4	91698
ANK1	75664
ANK2	197840
ANK3	369396
ANKDD1A	0
ANKK1	151064
ANKRD13A	38800
ANKRD16	18251
ANKRD22	18251
ANKRD23	17151
ANKRD30A	0
ANKRD40	389101
ANKRD56	74456
ANKRD57	163720
ANKS1B	53262
ANKS6	93975
ANKZF1	17151
ANO1	348823
ANO3	187319
ANO6	222112
ANO9	366174
ANTXR2	369e3
ANXA2	35864
ANXA2P2	14628
ANXA5	307125
ANXA6	389975
ANXA9	0
AOC2	268770
AOC3	451440
AP1AR	38800
AP1G2	279482
AP1M1	246012
AP1M2	239772
AP1S2	0
AP1S3	117510
AP3B2	113718
AP3S1	36770
AP3S2	15304
APBB1IP	389899
APCDD1L	0
APH1A	0
APIP	9506
APOB	113022
APOBEC3F	204700
APOL6	265044
APP	348959
AQP3	74488
AQP7	471983
AQP7P1	346239
AQPEP	430941
ARAP2	36864
ARFIP2	219142
ARHGAP10	410640
ARHGAP17	37112
ARHGAP19	199410
ARHGAP24	55029
ARHGAP31	369072
ARHGAP32	138075
ARHGAP33	37112
ARHGAP39	178695
ARHGAP8	228252
ARHGEF15	286664
ARHGEF19	138439
ARHGEF35	17823
ARHGEF37	132699
ARHGEF38	217019
ARHGEF5	170586
ARHGEF6	0
ARHGEF7	78032
ARID1A	55836
ARL2	94230
ARL2BP	18251
ARL4C	94370
ARMC9	259116
ARMCX2	94720
ARMCX5	287364
ARNT2	0
ARRDC3	17151
ARSD	219142
ARSE	18588
ARSJ	56520
ASAH1	122136
ASAM	80130
ASB6	17338
ASCC2	14697
ASNS	182214
ASPA	369198
ASPH	164170
ASPHD1	17823
ASS1	224477
ASTN2	38608
ATAD3C	113262
ATAD5	137991
ATF3	0
ATG16L1	71056
ATG9A	0
ATHL1	0
ATL1	184131
ATL2	19288
ATOH8	94945
ATP13A4	114108
ATP13A5	113874
ATP1A1	178677
ATP1A2	13213
ATP1B1	36284
ATP2B1	14697
ATP2B4	244476
ATP2C2	69896
ATP5E	55836
ATP5G3	204320
ATP5H	98570
ATP5J	96325
ATP6V0E1	0
ATP6V1B1	0
ATP6V1E1	183429
ATP6V1G1	0
ATP8B1	137354
ATP8B4	162664
ATP9A	27076
ATPAF1	78660
ATRIP	0
ATXN7L3B	78636
AUTS2	203630
AVEN	39130
AVPI1	369414
AVPR1A	18457
AZGP1	0
AZI2	37378
B3GALNT1	46191
B3GALT5	36770
B3GNT3	55707
B4GALNT3	7206
B4GALNT4	151664
B4GALT1	36550
BAALC	369018
BAIAP2	74244
BAIAP2L1	431109
BANK1	203420
BARX2	188850
BBOX1	0
BBS1	225082
BCAP29	264316
BCAP31	116963
BCL11A	245844
BCL11B	0
BCL2L11	245316
BCL2L13	15722
BCL2L2	151515
BCL7A	0
BCL7B	369666
BCOR	17151
BEND3	245580
BEST1	286930
BEX2	286916
BEX4	0
BHMT2	389006
BIN1	71104
BMP6	245376
BMPER	17413
BNC1	0
BNIP3	368676
BNIP3L	100855
BNIPL	190210
BOK	241164
BPHL	0
BRCC3	0
BRD1	0
BRD2	56523
BRD8	78628
BRI3	262847
BRP44L	76992
BRPF3	55836
BRSK1	118752
BSN	153664
BSPRY	349112
BST1	120636
BTBD11	12701
BTBD3	83405
BTBD6	139160
BTD	243984
BTNL9	368676
BTRC	58458
BUB3	32486
BZRAP1	178695
BZW2	11986
C10orf108	24300
C10orf116	389937
C10orf2	79768
C10orf25	0
C10orf26	37112
C10orf35	222805
C10orf47	74676
C10orf54	16174
C10orf58	492480
C10orf72	410160
C10orf79	286650
C10orf81	14693
C10orf90	17823
C11orf35	17823
C11orf49	31158
C11orf52	218394
C11orf67	14697
C11orf73	36770
C11orf80	242268
C11orf9	56523
C11orf92	72248
C12orf32	243936
C12orf41	60724
C12orf59	18251
C12orf62	79664
C12orf76	11867
C14orf102	17151
C14orf138	57429
C14orf139	369072
C14orf174	113952
C14orf180	193435
C14orf33	0
C14orf45	0
C14orf49	64108
C14orf79	171198
C15orf24	55836
C15orf33	204790
C15orf34	94855
C15orf44	244296
C15orf48	0
C15orf59	14628
C15orf62	17151
C16orf93	218416
C17orf100	118854
C17orf103	33376
C17orf107	132678
C17orf28	93165
C17orf68	35286
C17orf69	36770
C17orf75	57831
C17orf86	141708
C17orf91	12145
C17orf96	0
C18orf45	177552
C19orf12	574448
C19orf46	151656
C19orf48	17823
C19orf55	157848
C19orf57	278614
C1QTNF1	389880
C1QTNF2	35286
C1QTNF7	348466
C1orf106	132692
C1orf107	140987
C1orf113	132699
C1orf116	177444
C1orf123	224653
C1orf126	133126
C1orf130	0
C1orf168	0
C1orf170	18251
C1orf172	389215
C1orf183	27152
C1orf210	285180
C1orf226	141631
C1orf64	0
C1orf74	183294
C1orf77	0
C1orf88	58263
C1orf96	139335
C20orf11	285824
C20orf12	284648
C20orf132	163416
C20orf151	218416
C20orf160	162768
C20orf3	13486
C20orf30	78276
C20orf72	492888
C20orf96	171180
C21orf33	0
C21orf67	0
C21orf82	223047
C21orf88	56523
C22orf23	157704
C22orf25	163904
C22orf29	0
C22orf36	74284
C22orf39	183420
C2CD2	348092
C2CD3	53262
C2CD4B	0
C2orf15	451836
C2orf24	14697
C2orf60	27488
C2orf63	113718
C2orf7	121476
C2orf72	37052
C2orf77	0
C2orf89	36644
C3orf14	56652
C3orf15	133147
C3orf52	54843
C3orf55	389652
C4orf23	0
C4orf39	0
C5orf23	137547
C5orf28	11584
C5orf32	451748
C5orf34	18070
C5orf43	0
C5orf62	263744
C6	37054
C6orf106	265889
C6orf124	179100
C6orf132	113736
C6orf134	410780
C6orf154	0
C6orf155	138075
C6orf165	0
C6orf167	0
C6orf168	369486
C6orf170	286874
C6orf64	266643
C7orf41	346239
C7orf58	284998
C7orf68	13486
C8orf34	11986
C8orf42	101600
C8orf51	224532
C8orf79	138971
C8orf85	159344
C9orf122	389994
C9orf140	158712
C9orf152	177570
C9orf45	0
C9orf68	55893
C9orf80	0
C9orf82	0
C9orf93	0
C9orf95	55707
CA11	36644
CA12	74464
CA13	137998
CA8	157744
CABC1	50481
CABLES2	183420
CABYR	98240
CACNA1C	36770
CACNA1F	74844
CACNA2D2	0
CACNA2D4	59958
CACNB4	0
CADM1	0
CADM2	0
CADM4	94250
CALB2	451440
CALCOCO2	285614
CALCRL	138915
CALM1	471592
CAMK1	472167
CANT1	201770
CAPN13	0
CAPN2	0
CAPN8	5121
CARD14	219142
CARS	0
CASC1	138075
CASK	245904
CASKIN1	113304
CASP2	245940
CASP6	56646
CASQ2	203740
CAST	0
CASZ1	152152
CAT	533624
CATSPER2	17413
CATSPERB	177462
CATSPERG	74140
CAV1	451110
CAV2	178434
CBFA2T2	0
CBLC	219120
CBX1	113337
CCDC103	0
CCDC107	100122
CCDC11	112506
CCDC110	121932
CCDC113	0
CCDC114	132685
CCDC120	389766
CCDC125	0
CCDC138	224884
CCDC14	177570
CCDC148	245016
CCDC157	111912
CCDC159	0
CCDC160	138075
CCDC21	116208
CCDC23	97830
CCDC24	228408
CCDC3	153660
CCDC30	55395
CCDC36	121737
CCDC40	0
CCDC41	162768
CCDC45	217690
CCDC46	264719
CCDC52	181296
CCDC57	151640
CCDC6	157800
CCDC64	0
CCDC64B	170622
CCDC65	0
CCDC66	34294
CCDC69	574756
CCDC74A	0
CCDC75	47661
CCDC8	15970
CCDC80	0
CCDC85A	389595
CCDC85C	224653
CCDC90A	85635
CCDC92	307860
CCDC99	97955
CCL28	132692
CCNB1IP1	11676
CCNDBP1	0
CCNJ	0
CCNJL	30430
CCNYL1	13477
CCR6	13946
CCRL2	72450
CCT6P1	0
CD164L2	222475
CD24	307860
CD248	0
CD300LG	327072
CD302	59442
CD34	135800
CD36	533494
CD3EAP	431088
CD63	33498
CD81	204760
CD82	17823
CD9	58263
CD93	58143
CD99L2	554418
CDC14A	14697
CDC42BPB	64108
CDC42BPG	239052
CDC42EP2	196670
CDC42SE1	183447
CDC42SE2	0
CDCA7L	101285
CDCP1	279440
CDH1	410680
CDH3	224653
CDH5	305685
CDK16	0
CDK2	98755
CDK20	533780
CDK7	17413
CDKL2	17413
CDKN1C	183618
CDKN2B	409500
CDKN2C	44625
CDO1	348738
CDR1	13136
CDS1	265824
CDV3	0
CEACAM1	137998
CEBPA	234221
CEBPG	17823
CELF2	203880
CELF5	197380
CELSR1	18286
CELSR2	151664
CELSR3	36770
CEP72	217547
CES1	153580
CES8	94390
CETP	0
CFD	178950
CFL2	218911
CFLAR	117271
CGN	243144
CGNL1	245136
CHAF1B	121464
CHCHD3	203840
CHD2	17151
CHD3	55185
CHD4	52959
CHD6	35286
CHD8	117852
CHDH	263887
CHKA	97640
CHMP4C	410480
CHP	13213
CHRDL1	281862
CHRM1	118110
CHRNB2	265447
CHST9	56523
CHTF18	0
CIDEA	327280
CIDEC	471983
CILP	0
CITED4	54975
CKB	113421
CKMT1B	132482
CLCA4	113718
CLCN2	0
CLCN4	94220
CLDN12	100070
CLDN19	55713
CLDN2	0
CLDN3	74292
CLDN4	55707
CLDN7	219142
CLDN8	157544
CLEC14A	181215
CLEC1A	0
CLEC2B	17823
CLEC2D	0
CLEC3B	74376
CLIC5	183663
CLK2	17823
CLSTN1	266396
CLTCL1	14624
CLUL1	390089
CMTM4	16174
CMTM6	0
CMTM7	36644
CMYA5	53262
CNKSR1	266448
CNNM4	162656
CNOT10	57620
CNOT6	13609
CNR1	18251
CNRIP1	287098
CNTD1	54363
CNTFR	471983
CNTROB	17823
COBL	245808
COBLL1	113967
COG3	204250
COG7	55029
COIL	224400
COL15A1	17999
COL17A1	158320
COL1A1	0
COL27A1	94610
COL2A1	17823
COL4A1	389956
COL4A2	85660
COL4A3BP	0
COL4A5	327280
COL4A6	120336
COL5A3	45081
COL7A1	113718
COL8A1	60980
COL9A2	113550
COMMD2	14697
COPZ2	595399
CORO2A	140518
CORO2B	0
COX4I2	142317
COX7A1	574784
CPM	430752
CPNE2	369540
CPNE7	56523
CPPED1	13477
CPSF6	224884
CPSF7	60075
CR2	0
CRABP1	94275
CRB3	190230
CREB3L4	284228
CREBZF	93490
CRISPLD1	204870
CRK	0
CRLS1	119058
CROCCL2	35286
CROT	13609
CRTAP	369378
CRY2	59496
CRYAB	11676
CRYBG3	58518
CRYL1	0
CS	31090
CSDE1	0
CSNK1A1	0
CSPG4	348925
CSPP1	55395
CSRNP3	17151
CSRP1	0
CST3	0
CST9	0
CSTF1	119280
CT62	156992
CTAGE5	55860
CTBP2	349129
CTCF	158696
CTNNAL1	55674
CTNNB1	307845
CTNND1	0
CTNND2	117948
CTPS2	17933
CTSA	118536
CTSL1	161952
CUL9	133147
CUTC	116286
CUX1	0
CX3CL1	35762
CXADR	224477
CXCL17	0
CXCL6	0
CXCR7	55836
CXorf36	160992
CYB561	159176
CYB5A	118860
CYB5R3	348891
CYGB	223674
CYP19A1	0
CYP26B1	133672
CYP27B1	260468
CYP2E1	0
CYP2J2	17413
CYP2R1	137319
CYP39A1	0
CYP4B1	130520
CYP4F12	120906
CYP51A1	17413
CYR61	0
